Date;Open;High;Low;Close;Volume;Adj Close;lnret
27/05/10;60191;62262;60189;62092;2388000;62092;0,031110931
28/05/10;62080;62247;61305;61947;2081600;61947;-0,002337975
31/05/10;61950;63047;61950;63047;1197600;63047;0,017601299
1/06/10;63033;63033;61605;61841;2253800;61841;-0,019313905
2/06/10;61836;63198;61814;62943;1878400;62943;0,01766298
4/06/10;62940;62940;61422;61676;1691000;61676;-0,020334679
7/06/10;61675;62119;61099;61183;1627000;61183;-0,008025503
8/06/10;61187;62000;61187;61856;1605200;61856;0,01093973
9/06/10;61799;62684;61479;61479;1736400;61479;-0,00611345
10/06/10;61484;63146;61484;63049;1717000;63049;0,025216549
11/06/10;63044;63766;62371;63605;1345800;63605;0,008779882
14/06/10;63613;64296;63529;63533;1793600;63533;-0,001132628
15/06/10;63534;64554;63534;64442;1267200;64442;0,014206139
16/06/10;64442;65097;63974;64751;2441000;64751;0,00478355
17/06/10;64745;65182;64115;64541;1888800;64541;-0,003248464
18/06/10;64542;64941;64239;64438;1871800;64438;-0,00159716
21/06/10;64442;65517;64442;64829;1623000;64829;0,006049513
22/06/10;64834;65831;64690;64811;1931800;64811;-0,000277692
23/06/10;64812;65161;64247;65160;1762200;65160;0,005370442
24/06/10;65154;65154;63736;63937;1786400;63937;-0,01894756
25/06/10;63937;64869;63806;64824;1257200;64824;0,013777682
28/06/10;64825;65105;64225;64225;943200;64225;-0,009283362
29/06/10;64216;64216;61670;61978;2196000;61978;-0,03561306
30/06/10;61972;62645;60936;60936;1958400;60936;-0,01695535
1/07/10;60935;61381;60056;61236;2130000;61236;0,004911119
2/07/10;61236;61812;60764;61430;1143800;61430;0,003163063
5/07/10;61436;61667;60796;60865;760000;60865;-0,009240018
6/07/10;60870;62451;60870;62065;1786600;62065;0,019523926
7/07/10;62067;63313;62004;63284;1732200;63284;0,01945031
8/07/10;63282;63596;62895;63476;1658000;63476;0,003029349
12/07/10;63477;63972;62750;62960;1229000;62960;-0,008162278
13/07/10;62964;63777;62964;63686;1583800;63686;0,011465154
14/07/10;63686;63688;63015;63479;1450400;63479;-0,003255616
15/07/10;63482;63612;62960;63489;1564800;63489;0,00015752
16/07/10;63487;63492;62298;62339;1326400;62339;-0,018279429
19/07/10;62351;63300;62351;63297;1276400;63297;0,015250702
20/07/10;63290;64481;62902;64463;2429400;64463;0,018253481
21/07/10;64468;65136;64209;64477;1821800;64477;0,000217155
22/07/10;64504;66213;64504;65748;2320600;65748;0,019520681
23/07/10;65748;66323;65427;66323;1540000;66323;0,008707493
26/07/10;66322;66619;66151;66443;1234400;66443;0,001807692
27/07/10;66449;67102;66293;66674;1601800;66674;0,003470635
28/07/10;66670;67051;66427;66808;1939400;66808;0,002007762
29/07/10;66796;67428;66596;66954;2160200;66954;0,002182983
30/07/10;66951;67608;66218;67515;2088400;67515;0,008343979
2/08/10;67524;68754;67524;68517;1766600;68517;0,014732094
3/08/10;68517;68561;67942;67997;1900000;67997;-0,007618303
4/08/10;67996;68534;67577;68272;1875200;68272;0,00403614
5/08/10;68271;68471;68002;68412;1611600;68412;0,002048521
6/08/10;68416;68509;67686;68095;1513200;68095;-0,004644459
9/08/10;68096;68513;67749;67862;1254800;67862;-0,003427558
10/08/10;67836;67836;66946;67223;1625400;67223;-0,00946078
11/08/10;67217;67217;65690;65790;1732800;65790;-0,0215476
12/08/10;65788;66027;65257;65966;1546600;65966;0,002671607
13/08/10;65964;66590;65921;66264;1841200;66264;0,004507306
16/08/10;66260;66868;66187;66702;1394800;66702;0,006588174
17/08/10;66702;67666;66702;67584;1747000;67584;0,013136331
18/08/10;67584;67745;67006;67638;2367000;67638;0,000798687
19/08/10;67641;67713;66824;66887;1920000;66887;-0,011165327
20/08/10;66892;66892;66337;66677;1414600;66677;-0,003144563
23/08/10;66678;67175;65982;65982;1379600;65982;-0,010478088
24/08/10;65946;65946;65013;65156;1604200;65156;-0,012597583
25/08/10;65156;65156;64164;64803;1753000;64803;-0,005432496
26/08/10;64802;65271;63804;63867;1773400;63867;-0,014549103
27/08/10;63875;65589;63848;65585;1764000;65585;0,026544215
30/08/10;65585;65585;64255;64261;1286400;64261;-0,020394096
31/08/10;64262;65182;64202;65145;3284800;65145;0,013662639
1/09/10;65154;67073;65154;67073;2509000;67073;0,029166024
2/09/10;67073;67168;66405;66808;1601200;66808;-0,003958745
3/09/10;66812;67673;66541;66679;2019200;66679;-0,001932773
6/09/10;66679;66949;66380;66747;651400;66747;0,001019292
8/09/10;66739;66739;66101;66407;1716000;66407;-0,00510688
9/09/10;66411;66807;66353;66624;1438800;66624;0,0032624
10/09/10;66622;66920;66459;66807;1561000;66807;0,002742992
13/09/10;66807;68142;66807;68031;2144400;68031;0,018155618
14/09/10;68030;68093;67561;67692;2594000;67692;-0,004995479
15/09/10;67690;68107;67119;68107;2234200;68107;0,006111993
16/09/10;68103;68103;67507;67663;1464400;67663;-0,006540496
17/09/10;67665;67773;66993;67089;1629400;67089;-0,008519406
20/09/10;67087;68241;67009;68190;1775200;68190;0,01627783
21/09/10;68189;68255;67528;67719;1734000;67719;-0,006931136
22/09/10;67711;68549;67346;68325;2495200;68325;0,008908941
23/09/10;68321;69601;67892;68794;3305200;68794;0,0068408
24/09/10;68800;69571;68021;68196;3441000;68196;-0,00873062
27/09/10;68197;68926;68011;68816;2138600;68816;0,009050364
28/09/10;68817;69431;68455;69228;1851800;69228;0,005969129
29/09/10;69225;69420;68958;69228;3067200;69228;0
30/09/10;69230;69737;68924;69430;2466200;69430;0,002913646
1/10/10;69438;70243;69228;70229;2452600;70229;0,01144228
4/10/10;70230;70551;70089;70385;1876800;70385;0,002218841
5/10/10;70390;71285;70390;71283;2713000;71283;0,012677698
6/10/10;71284;71290;70343;70541;2780600;70541;-0,010463769
7/10/10;70545;70739;69314;69918;2587200;69918;-0,008870974
8/10/10;69921;70828;69698;70809;2136000;70809;0,012662984
11/10/10;70810;71111;70810;70946;1169000;70946;0,001932913
13/10/10;70950;71995;70950;71675;2985000;71675;0,010222987
14/10/10;71676;71961;71264;71692;2633000;71692;0,000237154
15/10/10;71699;72140;71351;71830;2015200;71830;0,001923051
18/10/10;71830;71884;71341;71736;2111600;71736;-0,001309502
19/10/10;71735;71735;69628;69864;2495200;69864;-0,026442219
20/10/10;69863;70720;69814;70405;2407200;70405;0,007713788
21/10/10;70406;70958;68952;69652;2587800;69652;-0,010752869
22/10/10;69658;70312;68847;69530;2421600;69530;-0,001753101
25/10/10;69536;70231;69451;69580;3836000;69580;0,000718856
26/10/10;69582;70834;69055;70740;2576800;70740;0,016534014
27/10/10;70735;70844;70059;70569;2202600;70569;-0,002420229
28/10/10;70573;71263;70234;70320;2230200;70320;-0,003534701
29/10/10;70322;70776;70322;70673;2208800;70673;0,005007351
1/11/10;70686;71751;70673;71561;1555000;71561;0,012486628
3/11/10;71560;72110;71510;71905;2145800;71905;0,004795571
4/11/10;71910;73103;71910;72996;2175800;72996;0,015058842
5/11/10;72987;72987;72534;72607;1732000;72607;-0,005343309
8/11/10;72607;72875;72336;72657;1077600;72657;0,000688402
9/11/10;72654;73045;71651;71679;1505000;71679;-0,01355192
10/11/10;71674;71854;70868;71638;0;71638;-0,000572158
11/11/10;71639;71639;70941;71195;1353200;71195;-0,006203068
12/11/10;71191;71191;70004;70367;1188600;70367;-0,011698188
16/11/10;70364;70364;68662;69192;2240800;69192;-0,016839154
17/11/10;69189;70080;69187;69709;0;69709;0,007444185
18/11/10;69716;70904;69716;70781;1881600;70781;0,015261169
19/11/10;70774;70898;70236;70898;1506400;70898;0,001651621
22/11/10;70898;70898;69202;69633;1739200;69633;-0,018003631
23/11/10;69629;69629;67728;67953;2080600;67953;-0,024422303
24/11/10;67955;69746;67955;69629;1990600;69629;0,024364857
25/11/10;69634;69780;69362;69362;981600;69362;-0,00384198
26/11/10;69349;69349;68219;68226;1564800;68226;-0,016513443
29/11/10;68218;68422;67103;67908;1777800;67908;-0,004671876
30/11/10;67901;68476;67271;67705;2159200;67705;-0,002993816
1/12/10;67731;69605;67731;69346;0;69346;0,023948434
2/12/10;69341;69943;69219;69527;2111800;69527;0,0026067
3/12/10;69529;69963;68943;69766;2828000;69766;0,003431619
6/12/10;69759;69932;69378;69552;0;69552;-0,003072111
7/12/10;69563;70589;69338;69338;0;69338;-0,003081578
8/12/10;69338;69354;68046;68175;2671600;68175;-0,016915168
9/12/10;68173;68561;67563;67879;2447200;67879;-0,00435122
10/12/10;67889;68514;67866;68342;0;68342;0,006797803
13/12/10;68342;69221;68342;69126;0;69126;0,011406415
14/12/10;69127;69127;68531;68743;0;68743;-0,005556013
15/12/10;68741;68741;67711;67870;2962400;67870;-0,012780802
16/12/10;67875;68377;67138;67306;2401400;67306;-0,008344725
17/12/10;67304;67981;66948;67981;0;67981;0,009978869
20/12/10;67979;68196;67264;67264;2352800;67264;-0,010603079
21/12/10;67261;68461;67261;68215;1897400;68215;0,014039307
22/12/10;68218;68472;67727;68471;1656800;68471;0,003745816
23/12/10;68470;68562;68250;68486;1229400;68486;0,000219047
27/12/10;68476;68476;67803;67803;1035400;67803;-0,010022903
28/12/10;67810;68104;67810;68041;0;68041;0,003504023
29/12/10;68043;69040;68043;68952;1307800;68952;0,013300146
30/12/10;68953;69527;68940;69305;2102200;69305;0,005106443
3/01/11;69310;70471;69305;69962;1862400;69962;0,009435184
4/01/11;69962;70318;69560;70318;2427200;70318;0,005075574
5/01/11;70311;71173;69802;71091;2309200;71091;0,010932935
6/01/11;71093;71167;70469;70579;2546000;70579;-0,007228097
7/01/11;70580;70783;69718;70057;1761000;70057;-0,007423453
10/01/11;70056;70133;69666;70127;1610800;70127;0,000998688
11/01/11;70146;70647;70145;70423;2138000;70423;0,00421203
12/01/11;70429;71633;70429;71633;2516000;71633;0,017035947
13/01/11;71631;71924;70719;70721;2237800;70721;-0,012813303
14/01/11;70723;71184;70397;70940;1806600;70940;0,003091891
17/01/11;70940;70940;70544;70609;1538600;70609;-0,004676834
18/01/11;70612;71094;70612;70920;1877400;70920;0,004394866
19/01/11;70921;71190;69966;70058;1884800;70058;-0,012229011
20/01/11;70056;70083;69177;69562;2169600;69562;-0,007105029
21/01/11;69560;70027;69095;69133;2071800;69133;-0,006186256
24/01/11;69134;69513;68786;69427;1474400;69427;0,004243655
26/01/11;69427;69556;68515;68709;2542400;68709;-0,010395646
27/01/11;68717;69108;67775;68051;2304400;68051;-0,009622771
28/01/11;68051;68182;65898;66698;2544000;66698;-0,020082457
31/01/11;66697;67166;66271;66575;2253800;66575;-0,001845836
1/02/11;66575;67922;66575;67847;2114000;67847;0,018926038
2/02/11;67844;68012;66643;66688;2551400;66688;-0,017230143
3/02/11;66688;66849;66091;66765;2380800;66765;0,001153964
4/02/11;66752;66946;65160;65269;2676800;65269;-0,0226618
7/02/11;65272;65893;64916;65362;1980400;65362;0,001423858
8/02/11;65359;66238;65110;65771;2764000;65771;0,006237962
9/02/11;65767;65767;64016;64218;2811400;64218;-0,023895466
10/02/11;64217;65106;64185;64578;2356400;64578;0,00559025
11/02/11;64582;65890;64562;65756;2396400;65756;0,018077126
14/02/11;65751;66743;65462;66558;1945000;66558;0,012122826
15/02/11;66558;66861;66117;66341;2355400;66341;-0,003265641
16/02/11;66342;67793;66342;67571;2672400;67571;0,01837079
17/02/11;67580;67876;67107;67685;2147800;67685;0,001685693
18/02/11;67685;68226;67386;68067;1944000;68067;0,005627925
21/02/11;68067;68067;67085;67259;1453000;67259;-0,011941676
22/02/11;67255;67570;66342;66440;3045400;66440;-0,012251554
23/02/11;66440;67266;66049;66910;3335000;66910;0,007049148
24/02/11;66909;67344;66693;66949;2699200;66949;0,000582703
25/02/11;66952;67632;66331;66903;2394600;66903;-0,000687326
28/02/11;66909;67458;66687;67383;2640400;67383;0,007148951
1/03/11;67381;67708;66243;66243;2166400;66243;-0,017062962
2/03/11;66242;67282;66101;67282;2518600;67282;0,015562943
3/03/11;67284;68188;67284;68146;2254600;68146;0,012759721
4/03/11;68138;68220;67514;68012;1840000;68012;-0,001968302
9/03/11;68010;68057;67109;67264;1407600;67264;-0,011058985
10/03/11;67256;67256;65854;66041;2375000;66041;-0,018349414
11/03/11;66041;67014;65559;66685;2491000;66685;0,009704279
14/03/11;66684;67333;66088;67169;1874200;67169;0,007231791
15/03/11;67168;67168;65463;67005;2852200;67005;-0,002444588
16/03/11;67011;67502;65663;66003;3056800;66003;-0,015067048
17/03/11;66017;66950;66015;66216;1985000;66216;0,00322193
18/03/11;66217;67384;66217;66880;2842800;66880;0,009977843
21/03/11;66887;67676;66656;66690;2557400;66690;-0,002844952
22/03/11;66684;67631;66531;67578;2357800;67578;0,01322747
23/03/11;67570;67918;67317;67796;2145600;67796;0,00322071
24/03/11;67799;68009;67406;67533;1819800;67533;-0,003886829
25/03/11;67528;68256;67497;67766;2223800;67766;0,003444227
28/03/11;67767;68070;67193;67193;1444400;67193;-0,008491519
29/03/11;67194;67862;67046;67419;1768200;67419;0,003357802
30/03/11;67423;68004;67423;67997;1859800;67997;0,008536709
31/03/11;68000;68606;68000;68587;2124400;68587;0,008639426
1/04/11;68588;69387;68588;69268;2397400;69268;0,009880027
4/04/11;69270;69787;69270;69704;1200;69704;0,006274666
5/04/11;69704;70047;69465;69838;0;69838;0,001920569
6/04/11;69841;70108;68954;69037;0;69037;-0,011535681
7/04/11;69040;69334;68695;69176;0;69176;0,002011389
8/04/11;69180;69430;68472;68718;2111400;68718;-0,006642808
11/04/11;68719;69177;68029;68164;2173800;68164;-0,008094607
12/04/11;68153;68153;66721;66896;2525800;66896;-0,018777392
13/04/11;66909;67411;66251;66486;2515200;66486;-0,006147775
14/04/11;66483;67042;66090;66279;2259000;66279;-0,003118294
15/04/11;66281;66765;65832;66684;2145800;66684;0,006091939
18/04/11;66689;66706;65158;65415;3060400;65415;-0,019213454
19/04/11;65417;66257;65417;66158;2214400;66158;0,011294231
20/04/11;66165;67077;66165;67058;2397400;67058;0,013512096
25/04/11;67058;67124;66552;66972;1385800;66972;-0,001283295
26/04/11;66972;67413;66722;67144;1726600;67144;0,002564945
27/04/11;67143;67228;65885;66264;2151200;66264;-0,013192803
28/04/11;66249;66249;65105;65673;3090000;65673;-0,008958881
29/04/11;65664;66294;65461;66133;2645000;66133;0,006979984
2/05/11;66119;66500;65346;65463;2306800;65463;-0,010182768
3/05/11;65458;65468;64244;64318;2235400;64318;-0,017645568
4/05/11;64320;64807;63548;63616;2490000;63616;-0,010974519
5/05/11;63609;64268;62973;63407;2806000;63407;-0,003290746
6/05/11;63422;64704;63422;64417;2690000;64417;0,015803308
9/05/11;64416;64782;64150;64622;1880800;64622;0,003177337
10/05/11;64622;65143;64619;64877;1982600;64877;0,003938259
11/05/11;64877;64877;63622;63776;2458400;63776;-0,017116225
12/05/11;63772;64329;63125;64003;2486800;64003;0,003553013
13/05/11;64003;64165;63063;63235;2667400;63235;-0,012072012
16/05/11;63233;63829;62676;62830;2459600;62830;-0,006425279
17/05/11;62830;63680;62414;63673;2210800;63673;0,013327944
18/05/11;63675;64015;62830;62841;2488000;62841;-0,013152884
19/05/11;62844;63607;62225;62367;2291200;62367;-0,007571437
20/05/11;62370;63043;62086;62597;2087000;62597;0,003681064
23/05/11;62597;62597;61659;62345;1767600;62345;-0,004033877
24/05/11;62350;63415;62350;63337;2006400;63337;0,0157862
25/05/11;63329;63857;63025;63388;1918600;63388;0,000804893
26/05/11;63389;64121;63232;64099;2397000;64099;0,011154194
27/05/11;64101;64548;64092;64295;1672000;64295;0,003053105
30/05/11;64295;64460;63915;63954;629000;63954;-0,005317793
31/05/11;63961;64620;63932;64620;2428400;64620;0,010359885
1/06/11;64616;64674;63401;63411;2158200;63411;-0,018886612
2/06/11;63411;64218;63277;64218;2135600;64218;0,012646197
3/06/11;64216;64979;63628;64341;2155800;64341;0,001913519
6/06/11;64341;64512;62960;63068;1822400;63068;-0,019983555
7/06/11;63072;63784;63072;63218;2089600;63218;0,002375561
8/06/11;63204;63354;62709;63033;1805800;63033;-0,002930672
9/06/11;63037;63773;62872;63469;1946800;63469;0,006893199
10/06/11;63470;63478;62495;62697;1688200;62697;-0,012237998
13/06/11;62701;62968;62022;62023;1397200;62023;-0,010808316
14/06/11;62023;62697;62023;62205;1762400;62205;0,002930098
15/06/11;62198;62198;61448;61604;2668000;61604;-0,009708579
16/06/11;61602;62040;60489;60881;1991000;60881;-0,011805664
17/06/11;60883;61268;60566;61060;1974600;61060;0,002935848
20/06/11;61059;61571;60784;61168;2019800;61168;0,00176719
21/06/11;61188;61543;61179;61424;1696600;61424;0,004176461
22/06/11;61420;61859;61194;61194;1863400;61194;-0,003751493
24/06/11;61192;61459;60921;61017;1449000;61017;-0,002896632
27/06/11;61017;61456;60772;61217;1634000;61217;0,003272415
28/06/11;61216;62309;61216;62303;1796400;62303;0,01758465
29/06/11;62303;62625;62033;62334;1873400;62334;0,000497445
30/06/11;62337;62574;61959;62404;1814000;62404;0,001122353
1/07/11;62404;63455;62148;63394;2376200;63394;0,015739844
4/07/11;63397;63891;63314;63891;1000400;63891;0,007809287
5/07/11;63886;63886;63030;63039;1937800;63039;-0,013424924
6/07/11;63039;63039;62391;62565;1612600;62565;-0,007547566
7/07/11;62573;63206;62207;62207;1865000;62207;-0,005738483
8/07/11;62207;62207;61366;61513;1670600;61513;-0,011218999
11/07/11;61502;61502;60098;60224;1773200;60224;-0,021177591
12/07/11;60220;60516;59705;59705;1946200;59705;-0,008655175
13/07/11;59718;60847;59718;60670;2284200;60670;0,016033573
14/07/11;60673;60685;59452;59679;2363400;59679;-0,016469142
15/07/11;59679;60104;59180;59478;1960200;59478;-0,003373703
18/07/11;59479;59479;58631;58838;1956400;58838;-0,010818592
19/07/11;58838;59394;58677;59082;1888000;59082;0,004138405
20/07/11;59094;59552;59045;59120;1946000;59120;0,000642967
21/07/11;59120;60441;59120;60263;2159600;60263;0,01914904
22/07/11;60263;60696;60077;60270;1809600;60270;0,000116151
25/07/11;60264;60285;59640;59971;1772400;59971;-0,004973355
26/07/11;59972;60204;59261;59340;2174800;59340;-0,010577497
27/07/11;59336;59336;58169;58288;2619000;58288;-0,017887375
28/07/11;58297;59167;58290;58708;2234000;58708;0,007179763
29/07/11;58703;58952;58009;58823;2366400;58823;0,001956931
1/08/11;58823;59542;58168;58536;2109400;58536;-0,004890985
2/08/11;58526;58673;57259;57311;2696200;57311;-0,021149372
3/08/11;57318;57352;55249;56017;3491800;56017;-0,022837361
4/08/11;55999;55999;52629;52811;4455400;52811;-0,058935714
5/08/11;52811;53866;51153;52949;4320600;52949;0,002609684
8/08/11;52938;52938;47793;48668;4894600;48668;-0,084307456
9/08/11;48671;51151;48666;51151;5268200;51151;0,049760313
10/08/11;51151;52164;49947;51395;4358800;51395;0,004758849
11/08/11;51398;53724;51398;53343;4066000;53343;0,037201869
12/08/11;53344;53643;52650;53473;3269800;53473;0,002434093
15/08/11;53478;54968;53474;54652;2540600;54652;0,021808957
16/08/11;54651;54651;53539;54324;2464600;54324;-0,006019692
17/08/11;54324;55073;53828;55073;3160600;55073;0,01369346
18/08/11;55037;55037;52246;53134;3120400;53134;-0,035842553
19/08/11;53135;53601;52336;52448;2577200;52448;-0,012994822
22/08/11;52472;53552;52397;52440;2140800;52440;-0,000152544
23/08/11;52440;53787;51853;53787;2679000;53787;0,025362143
24/08/11;53787;54279;52993;53796;2492200;53796;0,000167313
25/08/11;53796;54155;52677;52953;2381200;52953;-0,015794387
26/08/11;52955;53598;51971;53351;2223000;53351;0,007487994
29/08/11;53356;55027;53356;54861;2293800;54861;0,027909992
30/08/11;54861;55768;54425;55385;2343400;55385;0,009506085
31/08/11;55399;56495;55399;56495;2940000;56495;0,01984334
1/09/11;56498;58589;56498;58118;4013600;58118;0,028323288
2/09/11;58114;58114;56302;56532;3147400;56532;-0,027668577
5/09/11;56521;56521;54818;54998;1609000;54998;-0,027510029
6/09/11;54998;56676;54121;56607;2846800;56607;0,028835832
8/09/11;56609;58242;56609;57624;2757000;57624;0,017806495
9/09/11;57614;57614;55528;55778;2481800;55778;-0,032559621
12/09/11;55773;55792;54310;55685;2376200;55685;-0,001668716
13/09/11;55690;56336;55166;55544;2099400;55544;-0,002535311
14/09/11;55544;56776;55090;56286;2836200;56286;0,013270337
15/09/11;56287;57161;56196;56381;2136800;56381;0,001686386
16/09/11;56381;57210;56257;57210;1970000;57210;0,014596486
19/09/11;57208;57208;56060;57103;2328200;57103;-0,001872054
20/09/11;57105;57620;56379;56379;2677000;56379;-0,012759906
21/09/11;56381;57600;55915;55982;2777000;55982;-0,007066538
22/09/11;55981;55981;52706;53280;3603600;53280;-0,049469184
23/09/11;53273;53855;52754;53230;2689200;53230;-0,000938879
26/09/11;53243;53873;52399;53748;2143200;53748;0,00968431
27/09/11;53751;54992;53751;53920;2454200;53920;0,00319501
28/09/11;53921;54796;53258;53270;2340800;53270;-0,012128146
29/09/11;53276;54207;52849;53385;2304800;53385;0,002156487
30/09/11;53385;53385;51897;52324;3072600;52324;-0,020074651
3/10/11;52319;52319;50792;50792;3112400;50792;-0,029716295
4/10/11;50790;50790;49433;50686;4038800;50686;-0,002089124
5/10/11;50683;51199;50209;51014;2830400;51014;0,006450367
6/10/11;51016;52729;51016;52290;3145600;52290;0,024705043
7/10/11;52290;52891;50902;51244;2627200;51244;-0,02020661
10/10/11;51244;53294;51244;53273;2180600;53273;0,038831098
11/10/11;53271;54113;52820;53838;2845400;53838;0,010549901
13/10/11;53836;54751;53308;54601;3574200;54601;0,01407266
14/10/11;54603;55179;54447;55030;2323200;55030;0,007826293
17/10/11;55021;55021;53536;53911;2366200;53911;-0,020543952
18/10/11;53915;55225;53188;55032;2540000;55032;0,020580295
19/10/11;55037;55244;54483;54966;2430800;54966;-0,001200022
20/10/11;54953;54953;53610;54010;2282800;54010;-0,017545598
21/10/11;54014;55504;54014;55255;2151200;55255;0,022789619
24/10/11;55259;57226;55259;56892;2656000;56892;0,0291959
25/10/11;56885;56885;55770;56286;2262800;56286;-0,010708897
26/10/11;56306;57334;56249;57144;2172400;57144;0,015128561
27/10/11;57146;59901;57146;59270;3665800;59270;0,036528878
28/10/11;59270;59668;58760;59513;2388000;59513;0,0040915
31/10/11;59513;59513;58094;58338;2258000;58338;-0,019941094
1/11/11;58300;58300;56099;57323;2827600;57323;-0,017551743
3/11/11;57327;58481;57327;58196;2445800;58196;0,015114685
4/11/11;58186;58804;57547;58670;1946600;58670;0,008111899
7/11/11;58670;59440;58645;59199;1869400;59199;0,008976127
8/11/11;59205;59616;58505;59026;1934000;59026;-0,002926625
9/11/11;59011;59011;57201;57550;2623000;57550;-0,02532389
10/11/11;57561;58314;57294;57322;1959000;57322;-0,003969641
11/11/11;57325;58747;57325;58547;2136400;58547;0,021145356
14/11/11;58539;58717;58013;58258;1791000;58258;-0,004948428
16/11/11;58256;58877;57784;58560;2703800;58560;0,005170448
17/11/11;58550;58555;56663;56989;3054600;56989;-0,027193603
18/11/11;56989;57477;56418;56731;2297200;56731;-0,004537468
21/11/11;56722;56722;55505;56285;2894800;56285;-0,007892729
22/11/11;56290;56570;55609;55878;2681600;55878;-0,007257327
23/11/11;55879;55879;54813;54972;2429400;54972;-0,016346778
24/11/11;54978;55519;54537;55280;1410200;55280;0,005587215
25/11/11;55271;55610;54742;54894;1815000;54894;-0,007007127
28/11/11;54899;56444;54899;56017;2271000;56017;0,020251163
29/11/11;56028;56364;55300;55300;2822000;55300;-0,012882308
30/11/11;55307;57592;55307;56875;4893000;56875;0,028082969
1/12/11;56876;58302;56876;58143;3297000;58143;0,022049616
2/12/11;58147;58980;57618;57886;2985600;57886;-0,004429934
5/12/11;57894;59245;57894;58910;2535200;58910;0,017535296
6/12/11;58910;59576;58497;59536;2178000;59536;0,010570316
7/12/11;59534;59535;58581;58663;2171800;58663;-0,014771967
8/12/11;58664;59217;57260;57455;2720800;57455;-0,020807172
9/12/11;57455;58540;57455;58236;1946400;58236;0,013501688
12/12/11;58235;58235;56839;57347;2502200;57347;-0,015383188
13/12/11;57355;58153;57333;57495;2901200;57495;0,002577456
14/12/11;57495;57495;56647;56647;4140400;56647;-0,014858958
15/12/11;56647;57332;56232;56331;2605800;56331;-0,005594024
16/12/11;56334;56823;56087;56097;2440000;56097;-0,00416267
19/12/11;56100;56376;55298;55298;2833400;55298;-0,014345594
20/12/11;55301;56865;55301;56865;3233000;56865;0,027943296
21/12/11;56865;56865;56046;56653;2264400;56653;-0,003735095
22/12/11;56656;57459;56557;57348;2289000;57348;0,012193027
23/12/11;57348;57792;57348;57701;1767200;57701;0,006136535
26/12/11;57702;57856;57669;57669;0;57669;-0,000554737
27/12/11;57666;58111;57611;58005;1616600;58005;0,005809446
28/12/11;58006;58010;56447;56534;1612000;56534;-0,025686987
29/12/11;56534;56945;56313;56754;2779200;56754;0,003883911
2/01/12;56755;57993;56649;57829;2614600;57829;0,018764241
3/01/12;57836;59288;57836;59265;3083000;59265;0,024528533
4/01/12;59263;59519;58558;59365;2252000;59365;0,001685915
5/01/12;59354;59354;57963;58546;2351200;58546;-0,013892057
6/01/12;58565;59261;58355;58600;1659200;58600;0,000921927
9/01/12;58601;59220;58599;59083;2244600;59083;0,008208538
10/01/12;59090;60112;59090;59806;2689200;59806;0,012162755
11/01/12;59799;60094;59423;59962;2245200;59962;0,002605038
12/01/12;59966;60504;59586;59921;2145600;59921;-0,000684
13/01/12;59918;59918;58874;59147;5624200;59147;-0,013001157
16/01/12;59146;59982;59146;59956;1705000;59956;0,013585089
17/01/12;59961;60891;59961;60646;2524200;60646;0,011442721
18/01/12;60643;61723;60610;61723;2757800;61723;0,017602952
19/01/12;61726;62181;61566;61927;2843400;61927;0,003299639
20/01/12;61932;62312;61593;62312;2246400;62312;0,006197752
23/01/12;62312;62693;61908;62386;2376000;62386;0,001186868
24/01/12;62386;62536;61667;62486;2731000;62486;0,00160164
26/01/12;62486;63805;62485;62953;3174000;62953;0,007445885
27/01/12;62955;63263;62769;62904;2218200;62904;-0,000778662
30/01/12;62902;62902;61989;62770;2197600;62770;-0,002132502
31/01/12;62772;63394;62664;63072;3437800;63072;0,004799679
1/02/12;63085;64567;63085;64567;3904000;64567;0,023426513
2/02/12;64569;64855;64224;64593;3107600;64593;0,000402601
3/02/12;64589;65619;64137;65217;3059800;65217;0,009614125
6/02/12;65217;65229;64743;65224;1919600;65224;0,000107328
7/02/12;65213;65944;64801;65917;2722000;65917;0,010568875
8/02/12;65918;66383;65647;65831;2887000;65831;-0,001305523
9/02/12;65831;66324;65189;65530;2688400;65530;-0,004582799
10/02/12;65525;65525;63880;63998;3501400;63998;-0,02365622
13/02/12;63999;65713;63999;65692;2619200;65692;0,02612532
14/02/12;65699;65855;64826;65039;2738200;65039;-0,009990063
15/02/12;65041;66004;65041;65368;3825400;65368;0,005045752
16/02/12;65364;66161;64798;66142;3068400;66142;0,011771104
17/02/12;66158;66562;65823;66204;2352600;66204;0,000936938
22/02/12;66205;66291;65851;66093;1791400;66093;-0,001678043
23/02/12;66084;66329;65590;65820;2322800;65820;-0,004139098
24/02/12;65820;66335;65820;65943;2119800;65943;0,001866989
27/02/12;65938;65954;65068;65241;2226000;65241;-0,010702627
28/02/12;65245;66152;65240;65959;2717000;65959;0,010945231
29/02/12;65970;66662;65533;65812;3345400;65812;-0,002231144
1/03/12;65812;66931;65812;66810;2328800;66810;0,015050577
2/03/12;66810;67791;66810;67782;2557000;67782;0,014443903
5/03/12;67782;67782;66756;66964;2315800;66964;-0,012141511
6/03/12;66962;66962;64892;65114;2742600;65114;-0,028015582
7/03/12;65123;66053;65123;66017;2683400;66017;0,013772705
8/03/12;66032;67272;66032;66908;2890800;66908;0,013406257
9/03/12;66908;67419;66679;66704;2253600;66704;-0,00305362
